lat,lon,elevation_m,distance_km
34.189706,-117.362223,509.2,469.687
34.189472,-117.362373,507.9,469.718
34.189325,-117.362477,506.6,469.738
34.189032,-117.362736,505.3,469.779
34.188594,-117.363316,504.0,469.855
34.188307,-117.363732,502.7,469.907
34.187523,-117.364928,501.4,470.054
34.187363,-117.36516,500.1,470.082
34.187248,-117.365318,498.8,470.103
34.187081,-117.365481,497.5,470.128
34.186919,-117.365594,496.2,470.149
34.186838,-117.365648,494.9,470.16
34.186757,-117.365701,493.6,470.17
34.186633,-117.36575,492.4,470.185
34.186502,-117.365798,491.1,470.202
34.186393,-117.365827,489.8,470.214
34.186234,-117.365878,488.5,470.233
34.186185,-117.365683,487.2,470.253
34.186129,-117.365393,485.9,470.281
34.186112,-117.365168,484.6,470.303
34.186111,-117.365019,483.3,470.317
34.186118,-117.364819,482.0,470.336
34.186152,-117.364647,480.7,470.354
34.186198,-117.364452,479.4,470.373
34.186247,-117.364323,478.1,470.386
34.1863,-117.364189,476.8,470.401
34.186385,-117.364021,475.5,470.42
34.186528,-117.363785,474.2,470.448
34.186714,-117.36354,472.9,470.48
34.186031,-117.362886,471.7,470.58
34.185553,-117.362429,470.4,470.651
34.185023,-117.361923,469.1,470.729
34.174782,-117.352136,467.8,472.243
34.174374,-117.35178,466.5,472.302
34.174209,-117.351613,465.2,472.327
34.171807,-117.349286,463.9,472.683
34.170642,-117.348162,462.6,472.856
34.169407,-117.346986,460.9,473.039
34.169154,-117.346742,459.2,473.076
34.16763,-117.345268,457.4,473.302
34.167199,-117.344851,455.7,473.366
34.165983,-117.343675,454.0,473.546
34.165607,-117.343312,452.3,473.603
34.165373,-117.343086,450.6,473.637
34.165227,-117.342945,448.8,473.659
34.164685,-117.342424,447.1,473.739
34.164526,-117.342271,445.4,473.763
34.164266,-117.34202,443.7,473.802
34.164141,-117.3419,441.9,473.82
34.163541,-117.341321,440.2,473.909
34.163332,-117.341118,438.5,473.941
34.162941,-117.340738,436.8,473.998
34.162672,-117.340476,435.1,474.039
34.162234,-117.340049,433.3,474.103
34.160984,-117.338832,431.6,474.29
34.160688,-117.338563,429.9,474.333
34.16001,-117.337924,428.2,474.433
34.159448,-117.337401,426.5,474.514
34.159183,-117.337147,424.7,474.554
34.15876,-117.336743,423.0,474.616
34.15841,-117.336409,421.3,474.668
34.157233,-117.335284,419.6,474.841
34.156849,-117.334913,417.8,474.899
34.155815,-117.333932,416.1,475.051
34.1555,-117.333625,414.4,475.098
34.154877,-117.333044,412.7,475.19
34.153878,-117.332049,411.0,475.34
34.15327,-117.331466,409.2,475.429
34.152781,-117.330996,407.5,475.502
34.149925,-117.328252,405.8,475.925
34.147797,-117.326216,404.1,476.239
34.147212,-117.325656,402.4,476.326
34.146651,-117.325119,400.6,476.409
34.145404,-117.323904,398.9,476.595
34.143863,-117.322473,397.2,476.82
34.14371,-117.323173,395.5,476.889
34.143601,-117.323675,393.7,476.939
34.14238,-117.323636,392.0,477.081
34.14154,-117.324017,390.3,477.185
34.140705,-117.324626,388.6,477.298
34.140687,-117.32452,386.9,477.308
34.140643,-117.324367,385.1,477.324
34.140574,-117.324223,383.4,477.339
34.140338,-117.323857,381.7,477.384
34.140574,-117.324223,381.8,477.429
34.140643,-117.324367,382.0,477.445
34.140687,-117.32452,382.1,477.46
34.140705,-117.324626,382.3,477.471
34.140707,-117.324868,382.4,477.494
34.140713,-117.325666,382.6,477.571
34.139844,-117.325666,382.7,477.671
34.139613,-117.325668,382.9,477.698
34.139516,-117.3257,383.0,477.71
34.139437,-117.325752,383.1,477.72
34.138595,-117.326527,383.3,477.843
34.138134,-117.326982,383.4,477.912
34.137678,-117.327507,383.6,477.985
34.137342,-117.327963,383.7,478.043
34.137259,-117.328119,383.9,478.061
34.137229,-117.328264,384.0,478.076
34.137233,-117.328865,384.2,478.134
34.137238,-117.33052,384.3,478.292
34.137037,-117.33051,384.4,478.315
34.136441,-117.330511,384.6,478.384
34.136428,-117.330774,384.7,478.41
34.136429,-117.331112,384.9,478.443
34.136282,-117.331112,385.0,478.459
34.136282,-117.331214,385.2,478.47
34.136267,-117.331238,385.3,478.472
34.13625,-117.331257,385.5,478.475
34.136243,-117.331295,385.6,478.479
34.136241,-117.331369,385.8,478.485
34.13624,-117.331497,385.9,478.498
34.136239,-117.331763,386.0,478.524
34.136237,-117.332106,386.2,478.556
34.136236,-117.332253,386.3,478.571
34.136232,-117.332695,386.5,478.612
34.13623,-117.332779,386.6,478.621
34.136228,-117.332889,386.8,478.631
34.136128,-117.332887,386.9,478.643
34.136119,-117.333606,387.1,478.713
34.136112,-117.334438,387.2,478.792
34.136105,-117.33525,387.3,478.87
34.136103,-117.335477,387.5,478.892
34.136098,-117.335731,387.6,478.916
34.136096,-117.335884,387.8,478.93
34.136089,-117.336274,387.9,478.968
34.136087,-117.336387,388.1,478.979
34.136087,-117.336436,388.2,478.984
34.136082,-117.338357,388.4,479.168
34.136081,-117.338487,388.5,479.181
34.136079,-117.338666,389.3,479.197
34.136065,-117.339351,390.1,479.263
34.136058,-117.339595,390.9,479.287
34.136057,-117.339728,391.7,479.3
34.136053,-117.339822,392.5,479.309
34.136049,-117.339969,393.3,479.323
34.136046,-117.340434,394.1,479.367
34.136041,-117.341141,394.9,479.435
34.136037,-117.341463,395.7,479.466
34.136017,-117.344274,396.5,479.735
34.136019,-117.344987,397.3,479.804
34.13603,-117.347653,398.1,480.06
34.136029,-117.348758,398.9,480.166
34.13603,-117.351888,399.7,480.466
34.136031,-117.35256,400.5,480.531
34.136031,-117.353259,401.3,480.598
34.136034,-117.35481,402.1,480.747
34.136034,-117.356343,402.9,480.894
34.136036,-117.356423,403.7,480.902
34.136051,-117.356987,404.5,480.956
34.136112,-117.357546,405.3,481.009
34.137038,-117.361942,406.1,481.445
34.137209,-117.363346,406.9,481.582
34.137431,-117.365168,407.8,481.758
34.137449,-117.365436,408.6,481.784
34.137449,-117.365619,409.4,481.802
34.137396,-117.365987,410.2,481.837
34.137292,-117.366305,411.0,481.871
34.137231,-117.366445,411.8,481.885
34.137189,-117.366542,412.6,481.896
34.137112,-117.366661,413.4,481.91
34.137024,-117.366768,414.2,481.925
34.136927,-117.366878,415.0,481.941
34.136812,-117.366984,415.8,481.957
34.136642,-117.367098,416.6,481.979
34.135392,-117.36784,417.4,482.141
34.135043,-117.368039,418.2,482.186
34.134727,-117.36822,419.0,482.226
34.13449,-117.368372,419.8,482.257
34.134402,-117.368453,420.6,482.27
34.134378,-117.368481,421.4,482.274
34.13432,-117.368546,422.2,482.284
34.134299,-117.368714,423.0,482.299
34.134223,-117.368861,423.8,482.316
34.13417,-117.368991,424.6,482.33
34.134145,-117.369079,425.4,482.339
34.134115,-117.369213,426.2,482.352
34.134104,-117.36931,426.4,482.362
34.134094,-117.369466,426.7,482.376
34.134092,-117.369533,426.9,482.384
34.134088,-117.369811,427.2,482.41
34.134086,-117.370227,427.4,482.449
34.134034,-117.370407,427.7,482.468
34.134035,-117.370646,427.9,482.491
34.134036,-117.371044,428.2,482.53
34.134036,-117.371375,428.4,482.561
34.13404,-117.372093,428.7,482.63
34.134043,-117.372629,428.9,482.682
34.134048,-117.372716,429.2,482.69
34.134056,-117.372807,429.4,482.698
34.134071,-117.372898,429.7,482.708
34.134092,-117.372993,429.9,482.717
34.134142,-117.373118,430.1,482.73
34.13421,-117.373287,430.4,482.749
34.134346,-117.373616,430.6,482.783
34.134434,-117.373839,430.9,482.807
34.134466,-117.373942,431.1,482.817
34.134499,-117.374052,431.4,482.829
34.134513,-117.374147,431.6,482.838
34.134525,-117.374239,431.9,482.848
34.134534,-117.374441,432.1,482.866
34.13453,-117.374879,432.4,482.908
34.134534,-117.37574,432.6,482.991
34.134523,-117.377486,432.9,483.158
34.134522,-117.378359,433.1,483.243
34.134519,-117.379124,433.4,483.316
34.134519,-117.379151,433.6,483.319
34.134517,-117.379237,433.9,483.327
34.134518,-117.379327,434.1,483.336
34.134518,-117.379354,434.3,483.338
34.134502,-117.381718,434.6,483.565
34.134487,-117.381855,434.8,483.578
34.134459,-117.381975,435.1,483.59
34.134414,-117.382111,435.3,483.605
34.134365,-117.382225,435.6,483.616
34.134311,-117.382311,435.8,483.626
34.134259,-117.382382,436.1,483.636
34.134127,-117.382494,436.3,483.655
34.134022,-117.382583,436.6,483.669
34.13394,-117.382678,436.8,483.683
34.133858,-117.382792,437.1,483.697
34.133786,-117.382945,437.3,483.714
34.133744,-117.383098,437.6,483.73
34.133731,-117.383171,437.8,483.737
34.133722,-117.383244,437.8,483.744
34.133719,-117.383365,437.8,483.756
34.133718,-117.383448,437.8,483.763
34.133717,-117.383581,437.8,483.777
34.133717,-117.383712,437.8,483.789
34.133717,-117.38376,437.8,483.793
34.133728,-117.383943,437.8,483.811
34.133751,-117.384076,437.9,483.823
34.133773,-117.384156,437.9,483.832
34.133799,-117.384241,437.9,483.841
34.133845,-117.384324,437.9,483.851
34.133896,-117.384409,437.9,483.86
34.13401,-117.384554,437.9,483.88
34.134156,-117.384744,437.9,483.905
34.134261,-117.384904,437.9,483.924
34.134187,-117.384954,437.9,483.934
34.13422,-117.385016,437.9,483.941
34.134275,-117.385139,437.9,483.955
34.134308,-117.38524,437.9,483.965
34.134341,-117.385373,437.9,483.978
34.134366,-117.385507,437.9,483.991
34.134384,-117.385715,437.9,484.011
34.134384,-117.385753,437.9,484.015
34.134398,-117.385759,438.0,484.016
34.134397,-117.386563,438.0,484.094
34.134405,-117.386715,438.0,484.108
34.134424,-117.386844,438.0,484.121
34.134444,-117.386956,438.0,484.132
34.134452,-117.387107,438.0,484.147
34.134452,-117.38715,438.0,484.151
34.134441,-117.387177,438.0,484.154
34.134439,-117.387271,438.0,484.162
34.134437,-117.387365,438.0,484.172
34.134447,-117.387395,438.0,484.175
34.134453,-117.387445,438.0,484.18
34.134452,-117.387752,438.0,484.209
34.134439,-117.387775,438.0,484.211
34.134439,-117.387814,438.0,484.216
34.13444,-117.387862,438.0,484.22
34.134449,-117.387902,438.1,484.224
34.134445,-117.388191,438.1,484.252
34.134453,-117.388232,438.1,484.256
34.134452,-117.388408,438.1,484.273
34.134448,-117.388562,438.1,484.287
34.134433,-117.388679,438.1,484.299
34.134416,-117.388683,438.1,484.301
34.134409,-117.388728,438.1,484.305
34.134394,-117.388827,438.0,484.315
34.134404,-117.38884,437.9,484.317
34.134399,-117.388879,437.8,484.321
34.134332,-117.389127,437.8,484.346
34.134213,-117.389418,437.7,484.377
34.134106,-117.389651,437.6,484.402
34.133918,-117.390045,437.5,484.446
34.133747,-117.390404,437.4,484.486
34.133619,-117.390676,437.3,484.516
34.133535,-117.390898,437.2,484.539
34.133473,-117.391129,437.2,484.563
34.133443,-117.391274,437.1,484.576
34.133419,-117.391453,437.0,484.594
34.133408,-117.391616,436.9,484.61
34.133404,-117.391724,436.8,484.62
34.133408,-117.391909,436.7,484.638
34.133407,-117.39198,436.7,484.645
34.133368,-117.392073,436.6,484.654
34.133357,-117.392087,436.5,484.657
34.133275,-117.392141,436.4,484.667
34.132685,-117.392139,436.3,484.736
34.132638,-117.392173,436.2,484.742
34.132577,-117.392179,436.1,484.749
34.132549,-117.392165,436.1,484.752
34.132497,-117.392162,436.0,484.759
34.132425,-117.392169,435.9,484.767
34.132385,-117.392182,435.8,484.772
34.132327,-117.392181,435.7,484.779
34.132294,-117.392167,435.6,484.783
34.13224,-117.392164,435.5,484.789
34.132195,-117.392172,435.5,484.794
34.132165,-117.392184,435.4,484.798
34.132085,-117.392183,435.3,484.808
34.132049,-117.39217,435.2,484.812
34.131975,-117.392169,435.1,484.82
34.13191,-117.392191,435.0,484.828
34.131834,-117.392188,435.0,484.837
34.131786,-117.392175,434.9,484.842
34.131725,-117.392173,434.8,484.849
34.13167,-117.39219,434.7,484.856
34.131622,-117.392194,434.6,484.862
34.131583,-117.392189,434.5,484.866
34.131546,-117.392177,434.4,484.87
34.131472,-117.392177,434.4,484.88
34.131308,-117.392183,434.3,484.898
34.131209,-117.39219,434.2,484.91
34.131153,-117.392207,434.1,484.916
34.131155,-117.392271,433.8,484.922
34.131085,-117.392276,433.6,484.931
34.130994,-117.39228,433.3,484.941
34.130101,-117.392275,433.0,485.044
34.129764,-117.392244,432.7,485.084
34.129079,-117.392255,432.5,485.163
34.128751,-117.392261,432.2,485.202
34.128485,-117.392265,431.9,485.232
34.128158,-117.392303,431.7,485.271
34.12789,-117.392362,431.4,485.302
34.127798,-117.392393,431.1,485.313
34.127706,-117.392414,430.9,485.324
34.127596,-117.39245,430.6,485.337
34.127587,-117.392559,430.3,485.348
34.127442,-117.39261,430.0,485.366
34.12722,-117.392691,429.8,485.392
34.127057,-117.392763,429.5,485.412
34.126803,-117.39289,429.2,485.444
34.126673,-117.392965,429.0,485.46
34.126523,-117.393064,428.7,485.48
34.126376,-117.393165,428.4,485.5
34.126241,-117.393263,428.2,485.519
34.126131,-117.393347,427.9,485.533
34.125984,-117.393465,427.6,485.554
34.125846,-117.393595,427.3,485.574
34.125546,-117.393931,427.1,485.622
34.125212,-117.39437,426.8,485.679
34.124933,-117.394831,426.5,485.734
34.124671,-117.395175,426.3,485.778
34.124099,-117.395739,426.0,485.864
34.123803,-117.395967,425.7,485.905
34.123481,-117.39618,425.5,485.947
34.122911,-117.396477,425.2,486.019
34.122587,-117.396582,424.9,486.058
34.122369,-117.396636,424.6,486.084
34.122377,-117.396723,424.4,486.092
34.122382,-117.39678,424.1,486.098
34.12225,-117.396964,423.8,486.121
34.122203,-117.396968,423.6,486.127
34.121974,-117.397017,423.3,486.154
34.121947,-117.397341,423.0,486.185
34.12188,-117.397339,422.8,486.193
34.121567,-117.397334,422.5,486.229
34.121468,-117.397334,422.2,486.24
34.121394,-117.397336,421.9,486.25
34.121388,-117.397784,421.7,486.292
34.121349,-117.397914,421.4,486.306
34.121349,-117.39797,421.6,486.311
34.121349,-117.398782,421.8,486.388
34.12135,-117.399861,422.1,486.493
34.121347,-117.400207,422.3,486.526
34.12134,-117.400903,422.5,486.593
34.121337,-117.400996,422.7,486.601
34.121387,-117.401153,422.9,486.618
34.121383,-117.404572,423.1,486.945
34.121386,-117.405235,423.4,487.009
34.121386,-117.405265,423.6,487.012
34.121387,-117.405365,423.8,487.021
34.121387,-117.405477,424.0,487.033
34.121394,-117.407045,424.2,487.183
34.121384,-117.408814,424.4,487.353
34.121384,-117.408854,424.7,487.357
34.121382,-117.409533,424.9,487.422
34.121382,-117.409563,425.1,487.425
34.121382,-117.409714,425.3,487.439
34.121381,-117.409866,425.5,487.454
34.121387,-117.411709,425.7,487.63
34.121388,-117.411883,426.0,487.647
34.121389,-117.412171,426.2,487.675
34.12139,-117.412294,426.4,487.686
34.121386,-117.413496,426.6,487.802
34.121384,-117.413938,426.8,487.845
34.121384,-117.413969,427.0,487.847
34.121384,-117.414075,427.3,487.857
34.121384,-117.414184,427.5,487.868
34.121377,-117.416148,427.7,488.056
34.121381,-117.417492,427.9,488.186
34.121383,-117.418234,428.1,488.257
34.121383,-117.418267,428.3,488.26
34.121382,-117.418402,428.6,488.273
34.121383,-117.418485,428.8,488.281
34.121385,-117.418665,429.0,488.298
34.121386,-117.419369,429.2,488.366
34.121389,-117.421111,429.4,488.533
34.121337,-117.421344,429.6,488.556
34.121327,-117.422372,429.9,488.655
34.121323,-117.422812,430.1,488.697
34.121387,-117.422975,430.3,488.714
34.121387,-117.42364,430.5,488.778
34.121388,-117.424601,430.7,488.871
34.121388,-117.424878,430.9,488.897
34.121388,-117.425138,431.2,488.922
34.121388,-117.426085,431.4,489.013
34.121386,-117.426127,431.6,489.017
34.121384,-117.426348,431.6,489.038
34.121381,-117.426712,431.5,489.073
34.121379,-117.427075,431.5,489.107
34.121327,-117.427166,431.4,489.119
34.121325,-117.427306,431.4,489.131
34.121328,-117.427739,431.3,489.173
34.12133,-117.428068,431.3,489.205
34.121341,-117.429875,431.2,489.379
34.121275,-117.430125,431.2,489.404
34.12127,-117.430529,431.1,489.442
34.121263,-117.431113,431.1,489.498
34.121273,-117.431562,431.0,489.541
34.121276,-117.431689,431.0,489.554
34.121275,-117.431852,430.9,489.569
34.121275,-117.431871,430.9,489.571
34.12127,-117.432499,430.8,489.632
34.121267,-117.432983,430.8,489.678
34.121254,-117.433883,430.7,489.764
34.121245,-117.434557,430.7,489.829
34.121254,-117.435096,430.6,489.881
34.121257,-117.435662,430.6,489.935
34.121259,-117.435876,430.5,489.956
34.121261,-117.436076,430.5,489.975
34.121259,-117.436227,430.4,489.99
34.121259,-117.43625,430.4,489.992
34.121263,-117.437086,430.3,490.072
34.12128,-117.4386,430.3,490.217
34.121282,-117.440118,430.2,490.363
34.121283,-117.440219,430.2,490.372
34.121286,-117.440358,430.1,490.386
34.121286,-117.440382,430.1,490.388
34.121286,-117.441043,430.0,490.451
34.12129,-117.441357,430.0,490.482
34.121283,-117.443851,429.9,490.721
34.121289,-117.444466,429.9,490.78
34.12129,-117.44459,429.8,490.792
34.121291,-117.444723,429.8,490.805
34.121291,-117.444748,429.7,490.807
34.121289,-117.445411,429.7,490.871
34.121289,-117.446013,429.6,490.929
34.121288,-117.447079,429.6,491.031
34.121284,-117.448828,429.5,491.199
34.121283,-117.448949,429.5,491.21
34.121285,-117.44908,429.4,491.223
34.121285,-117.4491,429.4,491.225
34.121285,-117.449161,429.3,491.23
34.12129,-117.449735,429.3,491.285
34.121307,-117.451766,428.7,491.48
34.121306,-117.452939,428.1,491.593
34.121301,-117.453402,427.5,491.638
34.121299,-117.453573,426.9,491.655
34.121301,-117.453782,426.3,491.674
34.121301,-117.453807,425.7,491.676
34.121309,-117.454907,425.1,491.782
34.121312,-117.455858,424.5,491.874
34.121308,-117.46011,423.9,492.281
34.121308,-117.460222,423.3,492.293
34.121309,-117.460344,422.7,492.304
34.12131,-117.460873,422.1,492.355
34.121317,-117.464557,421.5,492.709
34.121335,-117.466405,420.9,492.886
34.121335,-117.466514,420.3,492.896
34.121327,-117.468954,419.7,493.131
34.121335,-117.469906,419.1,493.222
34.121336,-117.470857,418.5,493.313
34.121334,-117.470954,417.9,493.323
34.121334,-117.471111,417.3,493.337
34.121335,-117.471227,416.7,493.349
34.121336,-117.471954,416.1,493.419
34.12134,-117.475325,415.5,493.742
34.121341,-117.47544,414.8,493.753
34.12134,-117.475562,414.2,493.765
34.121338,-117.476069,413.6,493.813
34.121332,-117.477703,413.0,493.97
34.121347,-117.479832,412.4,494.175
34.121348,-117.479972,411.8,494.188
34.121348,-117.480123,411.2,494.203
34.121349,-117.480639,410.6,494.252
34.121355,-117.484065,410.0,494.581
34.121355,-117.484183,409.4,494.592
34.121354,-117.484334,408.8,494.606
34.121353,-117.48487,408.2,494.658
34.121349,-117.48596,407.6,494.763
34.121346,-117.486644,407.0,494.828
34.121346,-117.486817,406.4,494.845
34.121345,-117.487174,405.8,494.879
34.121343,-117.48755,405.2,494.915
34.12134,-117.488278,404.6,494.985
34.121339,-117.488428,404.0,494.999
34.121338,-117.488636,403.4,495.019
34.121339,-117.488786,402.8,495.034
34.12134,-117.488804,402.2,495.036
34.121343,-117.489024,401.6,495.057
34.121344,-117.489128,401.0,495.067
34.121345,-117.489211,400.9,495.074
34.121349,-117.48948,400.8,495.1
34.121357,-117.49017,400.6,495.167
34.121359,-117.490313,400.5,495.181
34.12136,-117.490475,400.4,495.196
34.121361,-117.490769,400.3,495.224
34.121367,-117.49219,400.2,495.36
34.121367,-117.492301,400.0,495.371
34.121367,-117.492431,399.9,495.384
34.121366,-117.492821,399.8,495.422
34.121366,-117.493226,399.7,495.46
34.121369,-117.49655,399.6,495.779
34.121365,-117.496649,399.5,495.789
34.121365,-117.496828,399.3,495.805
34.121365,-117.496975,399.2,495.82
34.121364,-117.497522,399.1,495.872
34.121368,-117.499424,399.0,496.054
34.121371,-117.500398,398.9,496.148
34.121373,-117.504715,398.7,496.562
34.121373,-117.504809,398.6,496.572
34.121372,-117.504995,398.5,496.589
34.12137,-117.505092,398.4,496.599
34.12137,-117.50512,398.3,496.602
34.121372,-117.505645,398.1,496.652
34.121371,-117.505805,398.0,496.667
34.121372,-117.506465,397.9,496.731
34.121377,-117.508087,397.8,496.886
34.121377,-117.508098,397.7,496.887
34.121375,-117.508208,397.5,496.898
34.121373,-117.50833,397.4,496.909
34.121373,-117.508359,397.3,496.912
34.121372,-117.508995,397.2,496.973
34.12136,-117.510516,397.1,497.119
34.12136,-117.510637,396.9,497.131
34.121354,-117.510777,396.8,497.145
34.121353,-117.510822,396.7,497.149
34.121341,-117.511318,396.6,497.196
34.121332,-117.511631,396.5,497.226
34.12132,-117.512409,396.4,497.301
34.121318,-117.512916,396.2,497.349
34.121321,-117.514384,396.1,497.491
34.121326,-117.514493,396.0,497.502
34.121328,-117.514601,395.9,497.512
34.121329,-117.514679,395.8,497.519
34.12133,-117.51487,395.6,497.537
34.121329,-117.514901,395.5,497.54
34.121316,-117.515758,395.4,497.622
34.121316,-117.516607,395.5,497.704
34.121305,-117.516772,395.5,497.72
34.121295,-117.516917,395.6,497.734
34.121266,-117.517152,395.7,497.757
34.121216,-117.517452,395.7,497.786
34.121183,-117.517624,395.8,497.803
34.121143,-117.5178,395.9,497.821
34.121104,-117.517946,395.9,497.835
34.120979,-117.518368,396.0,497.878
34.120938,-117.518524,396.1,497.894
34.120907,-117.518658,396.1,497.907
34.120877,-117.518799,396.2,497.922
34.120838,-117.519053,396.3,497.946
34.120814,-117.51924,396.4,497.964
34.120802,-117.519417,396.4,497.981
34.120796,-117.519658,396.5,498.004
34.120798,-117.520041,396.6,498.042
34.120798,-117.52014,396.6,498.051
34.120797,-117.520264,396.7,498.062
34.120802,-117.520656,396.8,498.1
34.120799,-117.521275,396.8,498.159
34.120801,-117.522793,396.9,498.305
34.120796,-117.523392,397.0,498.363
34.120794,-117.523561,397.0,498.379
34.120796,-117.523718,397.1,498.394
34.120796,-117.523732,397.2,498.395
34.120803,-117.524406,397.2,498.46
34.120817,-117.525637,397.3,498.579
34.12083,-117.527119,397.4,498.72
34.12082,-117.527916,397.4,498.798
34.120822,-117.528614,397.5,498.864
34.120829,-117.528767,397.6,498.879
34.120836,-117.528924,397.6,498.893
34.120864,-117.529252,397.7,498.926
34.120865,-117.529264,397.8,498.927
34.120878,-117.529388,397.9,498.938
34.120898,-117.529519,397.9,498.952
34.120917,-117.529625,398.0,498.962
34.120922,-117.529654,398.1,498.964
34.120928,-117.529686,398.1,498.967
34.120975,-117.52994,398.2,498.992
34.12104,-117.53022,398.3,499.021
34.121144,-117.530556,398.3,499.055
34.121281,-117.530954,398.4,499.097
34.121355,-117.531217,398.5,499.123
34.121412,-117.531454,398.5,499.147
34.121467,-117.531749,398.6,499.176
34.121516,-117.532081,398.7,499.208
34.12154,-117.532282,398.9,499.228
34.121549,-117.53242,399.0,499.241
34.121553,-117.532506,399.2,499.249
34.121557,-117.533296,399.3,499.325
34.121564,-117.534396,399.5,499.43
34.121552,-117.53486,399.6,499.475
34.121546,-117.535013,399.8,499.49
34.121534,-117.535324,399.9,499.52
34.121502,-117.535783,400.1,499.564
34.121457,-117.536638,400.2,499.646
34.121447,-117.536795,400.4,499.662
34.121434,-117.536986,400.5,499.68
34.121426,-117.537149,400.7,499.695
34.121424,-117.537182,400.8,499.698
34.1214,-117.538162,401.0,499.793
34.121398,-117.538377,401.1,499.813
34.121395,-117.539122,401.3,499.885
34.121394,-117.539259,401.4,499.899
34.121395,-117.539396,401.6,499.911
34.121395,-117.539423,401.7,499.914
34.1214,-117.541094,401.9,500.074
34.121405,-117.543394,402.0,500.295
34.1214,-117.544447,402.2,500.396
34.121406,-117.545277,402.3,500.476
34.121407,-117.545445,402.5,500.492
34.121407,-117.54561,402.6,500.507
34.121407,-117.545654,402.8,500.512
34.121407,-117.546128,402.9,500.557
34.121408,-117.548701,403.1,500.805
34.121408,-117.549158,403.2,500.848
34.121412,-117.550677,403.4,500.994
34.121413,-117.550835,403.5,501.009
34.121421,-117.553347,403.7,501.25
34.121428,-117.553541,403.8,501.269
34.121426,-117.553802,404.0,501.294
34.121422,-117.555121,404.1,501.421
34.121421,-117.55524,404.3,501.432
34.121424,-117.555376,404.4,501.445
34.121423,-117.555701,404.6,501.476
34.121426,-117.556105,404.7,501.515
34.121422,-117.556946,404.9,501.596
34.121421,-117.557046,405.0,501.605
34.121403,-117.558308,405.2,501.726
34.121401,-117.558461,405.3,501.741
34.121387,-117.558661,405.5,501.761
34.121385,-117.558788,405.6,501.772
34.121377,-117.559398,405.6,501.832
34.121375,-117.559558,405.7,501.846
34.121374,-117.559624,405.7,501.852
34.121373,-117.559724,405.8,501.863
34.121369,-117.56005,405.8,501.894
34.121372,-117.561952,405.8,502.077
34.121387,-117.562868,405.9,502.164
34.121387,-117.563024,405.9,502.179
34.121386,-117.563141,405.9,502.19
34.121384,-117.564133,406.0,502.285
34.121383,-117.564523,406.0,502.323
34.121388,-117.567948,406.1,502.652
34.121388,-117.568086,406.1,502.665
34.121387,-117.568244,406.1,502.68
34.121387,-117.568858,406.2,502.739
34.121386,-117.570911,406.2,502.936
34.121386,-117.571002,406.3,502.945
34.121392,-117.572682,406.3,503.106
34.121392,-117.572795,406.3,503.117
34.121394,-117.572904,406.4,503.127
34.121401,-117.573246,406.4,503.16
34.121429,-117.574393,406.4,503.27
34.12143,-117.574466,406.5,503.278
34.121447,-117.575655,406.5,503.391
34.12146,-117.575682,406.6,503.394
34.12152,-117.575803,406.6,503.408
34.121525,-117.576006,406.6,503.428
34.121525,-117.576159,406.7,503.442
34.121525,-117.576163,406.7,503.442
34.121526,-117.576678,406.7,503.492
34.121527,-117.577479,406.8,503.569
34.121527,-117.577724,406.8,503.593
34.121526,-117.577991,406.9,503.618
34.121525,-117.578314,406.9,503.649
34.121516,-117.579746,406.9,503.786
34.121516,-117.579982,407.0,503.809
34.121516,-117.580239,407.0,503.833
34.121517,-117.580566,407.1,503.865
34.121517,-117.580828,407.1,503.891
34.121522,-117.58217,407.1,504.019
34.121522,-117.582649,407.2,504.065
34.121518,-117.584189,407.2,504.213
34.121517,-117.584541,407.2,504.246
34.121517,-117.584684,407.3,504.261
34.121518,-117.584872,407.3,504.279
34.12152,-117.585222,407.4,504.312
34.121521,-117.585484,407.4,504.337
34.121524,-117.585959,407.7,504.383
34.121523,-117.586199,408.0,504.406
34.121525,-117.586872,408.4,504.47
34.121524,-117.587373,408.7,504.518
34.121523,-117.587604,409.0,504.54
34.121524,-117.588762,409.3,504.652
34.121524,-117.589125,409.6,504.686
34.121524,-117.589232,410.0,504.697
34.121525,-117.589357,410.3,504.709
34.121526,-117.589529,410.6,504.726
34.121538,-117.590475,410.9,504.817
34.121537,-117.590563,411.3,504.825
34.121534,-117.591866,411.6,504.95
34.121534,-117.592474,411.9,505.008
34.121534,-117.592668,412.2,505.027
34.121534,-117.592969,412.5,505.055
34.121534,-117.593319,412.9,505.089
34.121534,-117.593489,413.2,505.105
34.121533,-117.593665,413.5,505.122
34.121532,-117.594019,413.8,505.156
34.121532,-117.594129,414.1,505.167
34.121532,-117.594171,414.5,505.171
34.121531,-117.594555,414.8,505.208
34.121529,-117.595255,415.1,505.275
34.121527,-117.595674,415.4,505.315
34.121527,-117.595907,415.8,505.338
34.121528,-117.596142,416.1,505.36
34.12153,-117.596919,416.4,505.435
34.121533,-117.597752,416.7,505.515
34.121534,-117.598082,417.0,505.546
34.121534,-117.598191,417.4,505.557
34.121534,-117.598313,417.7,505.568
34.121533,-117.598487,418.0,505.585
34.121531,-117.598941,418.3,505.629
34.12153,-117.59935,418.6,505.668
34.121528,-117.599588,419.0,505.691
34.121529,-117.599826,419.3,505.713
34.121529,-117.600169,419.6,505.747
34.121529,-117.600356,419.9,505.764
34.121528,-117.600556,420.3,505.784
