lat,lon,elevation_m,distance_km
34.263326,-117.357191,1350.6,435.629
34.263131,-117.357116,1352.5,435.652
34.262995,-117.357167,1354.3,435.668
34.262736,-117.357328,1356.1,435.7
34.26251,-117.357376,1357.9,435.726
34.262188,-117.357124,1359.8,435.768
34.262069,-117.357148,1361.6,435.782
34.261931,-117.357228,1363.4,435.799
34.261708,-117.357328,1365.2,435.825
34.261597,-117.357448,1367.1,435.842
34.261486,-117.35769,1368.9,435.867
34.261209,-117.357861,1370.7,435.902
34.260947,-117.358038,1376.2,435.935
34.260597,-117.358047,1381.6,435.974
34.260262,-117.358159,1387.1,436.013
34.259695,-117.358173,1392.5,436.076
34.259018,-117.358328,1398.0,436.152
34.258799,-117.358465,1403.4,436.18
34.258314,-117.358553,1408.9,436.234
34.258059,-117.358508,1414.3,436.263
34.257897,-117.358414,1419.8,436.283
34.257726,-117.358422,1425.2,436.302
34.257669,-117.358488,1430.7,436.311
34.257653,-117.358607,1436.1,436.322
34.257793,-117.358857,1441.6,436.349
34.257819,-117.358903,1447.0,436.355
34.258067,-117.358976,1452.5,436.383
34.258285,-117.359092,1458.0,436.409
34.258263,-117.359151,1463.4,436.415
34.25821,-117.359194,1468.9,436.422
34.258055,-117.359274,1474.3,436.441
34.257789,-117.359248,1479.8,436.471
34.257698,-117.359274,1485.2,436.481
34.2574,-117.359177,1490.7,436.516
34.256655,-117.359012,1496.1,436.6
34.2566,-117.358803,1501.6,436.62
34.256394,-117.358712,1507.0,436.644
34.256024,-117.358706,1512.5,436.685
34.255484,-117.358567,1517.9,436.747
34.255294,-117.358653,1523.4,436.769
34.255006,-117.358447,1528.8,436.807
34.254602,-117.358399,1534.3,436.852
34.253917,-117.358225,1539.7,436.93
34.253257,-117.358097,1545.2,437.004
34.252799,-117.358316,1550.7,437.059
34.252578,-117.35863,1556.1,437.097
34.252245,-117.359101,1561.6,437.154
34.252063,-117.359551,1567.0,437.2
34.25195,-117.359947,1572.5,437.238
34.251675,-117.360267,1577.9,437.281
34.251487,-117.360301,1583.4,437.302
34.251418,-117.360213,1588.8,437.313
34.251392,-117.360092,1594.3,437.324
34.251519,-117.359767,1599.7,437.357
34.251524,-117.359513,1605.2,437.381
34.251493,-117.358817,1610.6,437.445
34.251663,-117.358294,1616.1,437.496
34.251652,-117.357938,1621.5,437.529
34.251716,-117.357533,1627.0,437.567
34.251745,-117.356989,1625.0,437.617
34.251711,-117.356318,1623.0,437.679
34.251623,-117.356013,1621.1,437.709
34.251643,-117.355313,1619.1,437.773
34.251712,-117.354959,1617.1,437.806
34.251703,-117.354761,1615.1,437.825
34.25161,-117.354417,1613.1,437.858
34.251533,-117.354072,1611.2,437.891
34.251541,-117.35379,1609.2,437.917
34.251488,-117.353675,1607.2,437.929
34.251257,-117.353473,1605.2,437.961
34.251152,-117.353379,1603.3,437.975
34.251143,-117.353372,1601.3,437.976
34.250819,-117.352784,1599.3,438.041
34.250553,-117.352541,1597.3,438.078
34.250194,-117.352291,1595.3,438.124
34.249676,-117.351837,1593.4,438.195
34.249539,-117.351727,1591.4,438.214
34.249342,-117.351652,1589.4,438.237
34.249102,-117.351682,1587.4,438.264
34.24852,-117.351763,1585.4,438.329
34.248325,-117.351729,1583.5,438.351
34.247983,-117.35181,1581.5,438.389
34.247776,-117.351805,1579.5,438.412
34.247422,-117.351684,1577.5,438.453
34.247177,-117.351707,1575.6,438.481
34.246704,-117.352244,1573.6,438.553
34.246415,-117.352617,1571.6,438.6
34.246318,-117.352783,1569.6,438.618
34.246171,-117.353149,1567.6,438.656
34.246107,-117.353243,1565.7,438.667
34.245928,-117.353279,1563.7,438.687
34.245888,-117.353255,1561.7,438.692
34.245868,-117.353237,1559.7,438.695
34.245789,-117.353153,1557.7,438.707
34.245642,-117.353169,1555.8,438.723
34.245335,-117.352999,1553.8,438.761
34.245193,-117.352858,1551.8,438.781
34.245034,-117.352816,1549.8,438.799
34.243751,-117.352769,1547.9,438.942
34.243113,-117.353002,1545.9,439.016
34.242583,-117.353111,1543.9,439.076
34.241852,-117.353031,1541.9,439.157
34.241697,-117.353134,1539.9,439.177
34.24171,-117.353454,1538.0,439.206
34.241562,-117.353976,1536.0,439.257
34.241513,-117.354284,1534.0,439.286
34.241508,-117.354409,1529.6,439.297
34.241341,-117.354539,1525.2,439.32
34.241074,-117.354582,1520.9,439.349
34.240769,-117.354512,1516.5,439.384
34.240218,-117.35423,1512.1,439.451
34.240118,-117.354066,1507.7,439.469
34.240076,-117.353922,1503.4,439.483
34.240054,-117.35332,1499.0,439.539
34.239987,-117.353172,1494.6,439.554
34.239701,-117.352948,1490.2,439.592
34.239657,-117.352746,1485.9,439.611
34.239667,-117.352165,1481.5,439.665
34.239714,-117.351604,1477.1,439.717
34.239679,-117.351271,1472.7,439.747
34.239608,-117.351041,1468.4,439.77
34.239488,-117.350799,1464.0,439.796
34.239479,-117.350507,1459.6,439.823
34.239557,-117.350206,1455.2,439.852
34.239539,-117.34985,1450.8,439.885
34.239305,-117.349344,1446.5,439.938
34.23911,-117.349045,1442.1,439.973
34.23886,-117.348744,1437.7,440.012
34.238553,-117.348545,1433.3,440.051
34.238249,-117.348353,1429.0,440.089
34.238005,-117.348007,1424.6,440.131
34.237883,-117.347572,1420.2,440.173
34.237734,-117.347076,1415.8,440.221
34.237486,-117.346785,1411.5,440.26
34.23724,-117.346542,1407.1,440.295
34.23692,-117.345941,1402.7,440.361
34.236723,-117.345702,1398.3,440.392
34.236541,-117.345666,1393.9,440.412
34.235968,-117.345603,1389.6,440.476
34.235827,-117.345713,1385.2,440.495
34.235276,-117.34638,1380.8,440.582
34.234875,-117.346733,1376.4,440.637
34.234471,-117.347092,1372.1,440.693
34.234297,-117.347326,1367.7,440.722
34.234231,-117.34753,1363.3,440.742
34.234131,-117.347567,1358.9,440.753
34.233698,-117.347326,1354.6,440.806
34.233523,-117.347291,1350.2,440.826
34.233037,-117.347273,1345.8,440.88
34.232802,-117.347038,1341.4,440.914
34.232587,-117.347005,1337.1,440.938
34.232411,-117.346884,1332.7,440.961
34.232248,-117.346867,1328.3,440.979
34.231906,-117.347016,1324.9,441.019
34.231568,-117.346993,1321.5,441.057
34.231348,-117.347076,1318.1,441.083
34.23115,-117.347221,1314.7,441.108
34.230907,-117.347232,1311.3,441.135
34.230789,-117.347272,1307.8,441.149
34.230723,-117.347398,1304.4,441.163
34.230731,-117.34758,1301.0,441.179
34.230862,-117.347831,1297.6,441.207
34.230846,-117.348054,1294.2,441.227
34.23064,-117.348373,1290.8,441.265
34.230408,-117.348672,1287.4,441.302
34.230181,-117.348778,1284.0,441.329
34.229861,-117.348792,1280.6,441.365
34.22954,-117.348916,1277.2,441.402
34.229051,-117.348879,1273.8,441.457
34.228669,-117.348868,1270.4,441.499
34.228247,-117.348854,1266.9,441.546
34.227862,-117.349104,1263.5,441.595
34.227613,-117.349233,1260.1,441.625
34.227582,-117.349362,1256.7,441.637
34.227573,-117.349614,1253.3,441.661
34.227609,-117.349689,1249.9,441.668
34.227731,-117.349761,1246.5,441.684
34.227787,-117.349875,1243.1,441.696
34.227887,-117.350288,1239.7,441.735
34.227995,-117.350444,1236.3,441.754
34.228077,-117.350625,1232.9,441.773
34.228086,-117.350941,1229.5,441.802
34.228179,-117.351177,1226.0,441.826
34.228359,-117.351278,1222.6,441.848
34.228649,-117.351419,1219.2,441.883
34.228793,-117.351658,1215.8,441.91
34.229157,-117.351956,1212.4,441.959
34.229433,-117.352251,1209.0,442.0
34.229496,-117.352358,1205.6,442.012
34.22949,-117.35254,1202.2,442.029
34.229331,-117.352674,1198.8,442.05
34.228968,-117.352859,1195.4,442.094
34.228756,-117.353252,1192.0,442.137
34.228193,-117.353747,1188.6,442.215
34.22808,-117.353974,1185.1,442.239
34.228132,-117.354135,1181.7,442.255
34.228501,-117.354433,1178.3,442.304
34.228819,-117.354762,1174.9,442.351
34.229024,-117.35496,1171.5,442.38
34.229314,-117.355146,1168.1,442.416
34.229494,-117.355397,1166.1,442.447
34.229532,-117.355614,1164.1,442.467
34.229471,-117.355987,1162.2,442.502
34.229564,-117.356579,1160.2,442.558
34.229586,-117.356942,1158.2,442.591
34.229493,-117.357361,1156.2,442.631
34.229523,-117.357783,1154.2,442.67
34.229498,-117.358274,1152.3,442.715
34.229629,-117.358575,1150.3,442.747
34.229616,-117.358682,1148.3,442.756
34.229516,-117.358693,1146.3,442.768
34.229444,-117.358653,1144.3,442.776
34.229385,-117.358473,1142.3,442.794
34.229362,-117.35816,1140.4,442.823
34.22933,-117.357683,1138.4,442.867
34.22913,-117.357306,1136.4,442.908
34.229102,-117.357094,1134.4,442.928
34.229104,-117.356691,1132.4,442.965
34.228979,-117.356367,1130.5,442.998
34.228893,-117.35588,1128.5,443.044
34.228651,-117.355785,1126.5,443.072
34.22844,-117.355687,1124.5,443.097
34.228191,-117.355398,1122.5,443.136
34.227239,-117.35526,1120.6,443.242
34.226829,-117.35542,1118.6,443.29
34.226248,-117.355359,1116.6,443.355
34.226185,-117.355305,1114.6,443.364
34.226172,-117.355187,1112.6,443.374
34.226243,-117.354919,1110.7,443.4
34.226203,-117.354647,1108.7,443.426
34.226415,-117.354471,1106.7,443.454
34.226521,-117.354194,1104.7,443.482
34.226555,-117.35396,1102.7,443.504
34.226662,-117.353797,1100.8,443.523
34.226857,-117.353672,1098.8,443.548
34.226949,-117.353539,1096.8,443.564
34.227091,-117.353247,1094.8,443.595
34.227294,-117.353076,1092.8,443.622
34.227317,-117.352954,1090.8,443.634
34.227217,-117.35286,1088.9,443.648
34.226867,-117.352803,1086.9,443.687
34.226719,-117.352595,1084.9,443.713
34.226079,-117.352545,1082.9,443.784
34.225877,-117.352618,1080.9,443.807
34.225771,-117.35259,1079.0,443.819
34.225293,-117.352413,1077.0,443.875
34.224949,-117.352026,1075.0,443.927
34.224478,-117.351581,1072.9,443.994
34.224104,-117.351154,1070.7,444.051
34.224104,-117.350928,1068.6,444.072
34.224244,-117.3505,1066.4,444.114
34.224331,-117.350303,1064.3,444.135
34.224285,-117.350172,1062.1,444.148
34.223936,-117.35001,1060.0,444.189
34.223869,-117.349916,1057.8,444.201
34.223794,-117.34966,1055.7,444.226
34.223649,-117.349604,1053.6,444.242
34.223497,-117.349563,1051.4,444.26
34.223369,-117.349472,1049.3,444.276
34.223237,-117.349306,1047.1,444.297
34.223023,-117.349171,1045.0,444.324
34.222911,-117.34897,1042.8,444.347
34.222757,-117.348835,1040.7,444.368
34.222544,-117.348881,1038.5,444.392
34.222357,-117.348871,1036.4,444.413
34.222272,-117.348764,1034.3,444.426
34.222238,-117.348585,1032.1,444.443
34.22224,-117.348428,1030.0,444.458
34.22219,-117.348372,1027.8,444.465
34.22201,-117.348392,1025.7,444.485
34.221923,-117.348482,1023.5,444.498
34.221794,-117.348501,1021.4,444.512
34.22171,-117.348438,1019.2,444.523
34.221518,-117.348306,1017.1,444.548
34.221453,-117.348098,1014.9,444.568
34.221282,-117.347945,1012.8,444.592
34.221234,-117.347767,1010.7,444.609
34.221253,-117.347564,1008.5,444.628
34.221381,-117.347388,1006.4,444.65
34.221418,-117.347159,1004.2,444.671
34.221296,-117.346949,1002.1,444.695
34.221228,-117.346779,999.9,444.712
34.221253,-117.346569,997.8,444.732
34.221348,-117.34643,995.6,444.748
34.221607,-117.346263,993.5,444.781
34.22182,-117.345978,991.4,444.816
34.222145,-117.345751,989.2,444.858
34.222189,-117.345657,987.1,444.868
34.222131,-117.345512,984.9,444.883
34.221506,-117.34488,982.8,444.973
34.22123,-117.34466,980.6,445.01
34.22122,-117.344456,978.5,445.029
34.221304,-117.344324,976.3,445.044
34.221541,-117.344255,974.2,445.071
34.221623,-117.344123,971.7,445.086
34.221639,-117.343753,969.1,445.12
34.221696,-117.34364,966.6,445.133
34.222083,-117.343387,964.1,445.181
34.222523,-117.343135,961.5,445.236
34.222931,-117.342904,959.0,445.286
34.223332,-117.342753,956.4,445.332
34.223395,-117.342608,953.9,445.347
34.223411,-117.342447,951.4,445.362
34.223535,-117.342286,948.8,445.383
34.223648,-117.34225,946.3,445.396
34.22377,-117.342195,943.8,445.41
34.223771,-117.342096,941.2,445.419
34.223741,-117.341741,938.7,445.452
34.223668,-117.341605,936.2,445.467
34.223512,-117.341479,933.6,445.488
34.223135,-117.341438,931.1,445.53
34.222787,-117.341307,928.5,445.57
34.222566,-117.341261,926.0,445.595
34.222343,-117.341262,923.5,445.62
34.221963,-117.341312,920.9,445.663
34.221542,-117.341326,918.4,445.709
34.221053,-117.341256,915.9,445.764
34.220663,-117.341164,913.3,445.808
34.220441,-117.341055,910.8,445.835
34.22027,-117.340829,908.3,445.863
34.220246,-117.340449,905.7,445.898
34.220213,-117.340198,903.2,445.922
34.219989,-117.34004,900.7,445.95
34.219743,-117.339796,898.1,445.986
34.219181,-117.340196,895.6,446.058
34.219062,-117.340194,893.0,446.072
34.218956,-117.339992,890.5,446.094
34.218474,-117.339786,888.0,446.15
34.218296,-117.339842,885.4,446.171
34.218172,-117.340141,882.9,446.202
34.218117,-117.340341,880.4,446.221
34.21801,-117.340506,877.8,446.24
34.217888,-117.340623,875.3,446.258
34.217729,-117.340666,872.8,446.276
34.217664,-117.340888,870.2,446.297
34.217596,-117.341082,867.7,446.317
34.217465,-117.34117,865.1,446.333
34.217177,-117.341243,862.6,446.366
34.216848,-117.341529,860.1,446.411
34.216722,-117.34158,857.5,446.426
34.216466,-117.341519,855.0,446.455
34.216316,-117.341637,851.4,446.475
34.216156,-117.341721,847.9,446.494
34.216083,-117.341932,844.3,446.515
34.21607,-117.342173,840.8,446.537
34.21599,-117.342431,837.2,446.563
34.21579,-117.342763,833.7,446.601
34.215628,-117.343013,830.1,446.63
34.215484,-117.343101,826.6,446.648
34.215308,-117.343058,823.0,446.668
34.215142,-117.342894,819.5,446.692
34.214998,-117.34268,815.9,446.717
34.214906,-117.34265,812.4,446.727
34.21477,-117.342769,808.8,446.746
34.214628,-117.342959,805.3,446.77
34.214379,-117.343117,801.7,446.801
34.214346,-117.343235,798.1,446.812
34.214458,-117.343871,794.6,446.872
34.214382,-117.344072,791.0,446.893
34.21431,-117.344079,787.5,446.901
34.214154,-117.344093,783.9,446.918
34.213993,-117.344108,780.4,446.936
34.213993,-117.344318,776.8,446.955
34.213963,-117.344645,773.3,446.985
34.21404,-117.345006,769.7,447.02
34.214005,-117.345268,766.2,447.044
34.213838,-117.345478,762.6,447.071
34.213798,-117.345751,759.1,447.096
34.213723,-117.345848,755.5,447.109
34.213601,-117.345891,752.0,447.123
34.213546,-117.346021,748.4,447.136
34.213598,-117.346301,744.9,447.163
34.213475,-117.346537,741.3,447.188
34.213259,-117.346736,737.7,447.218
34.213098,-117.347027,734.2,447.251
34.212894,-117.347132,730.6,447.275
34.212847,-117.347428,727.1,447.303
34.212759,-117.347544,723.5,447.317
34.212658,-117.347575,720.0,447.329
34.212454,-117.347546,716.4,447.352
34.211954,-117.34767,712.9,447.409
34.211587,-117.34768,709.3,447.449
34.211307,-117.347768,705.8,447.482
34.211166,-117.347932,702.2,447.503
34.211208,-117.34801,698.7,447.512
34.211325,-117.34801,695.1,447.525
34.211542,-117.347881,691.6,447.552
34.211716,-117.347899,688.0,447.571
34.211966,-117.34802,684.5,447.601
34.212179,-117.347963,681.0,447.625
34.212244,-117.348042,677.5,447.636
34.212228,-117.348152,674.0,447.646
34.21211,-117.348273,670.5,447.663
34.21172,-117.348281,667.0,447.707
34.211631,-117.348404,663.5,447.722
34.211532,-117.348562,660.0,447.74
34.21125,-117.348718,656.5,447.774
34.210995,-117.34882,653.0,447.804
34.210782,-117.348841,649.5,447.828
34.210593,-117.348927,646.0,447.85
34.210323,-117.349139,642.5,447.886
34.210014,-117.349319,639.0,447.924
34.209613,-117.349573,635.5,447.975
34.209354,-117.34957,632.0,448.003
34.209229,-117.349649,628.5,448.019
34.209018,-117.349887,625.0,448.051
34.208872,-117.350174,621.5,448.082
34.208799,-117.350225,618.0,448.092
34.208586,-117.350279,614.5,448.116
34.208497,-117.350357,611.0,448.128
34.208442,-117.35052,607.5,448.144
34.208356,-117.350565,603.9,448.155
34.207595,-117.351024,600.4,448.249
34.206688,-117.351569,596.9,448.362
34.205435,-117.352297,593.4,448.516
34.204606,-117.352807,589.9,448.62
34.204089,-117.35313,586.4,448.685
34.202632,-117.354049,582.9,448.867
34.20186,-117.354554,579.4,448.965
34.201357,-117.354874,575.9,449.028
34.200897,-117.35514,572.4,449.085
34.200725,-117.355257,568.9,449.107
34.200671,-117.355293,565.4,449.114
34.199982,-117.35573,561.9,449.2
34.199227,-117.356209,558.4,449.295
34.198696,-117.356552,554.9,449.362
34.198129,-117.356918,551.4,449.433
34.19789,-117.35707,547.9,449.463
34.196288,-117.358076,544.4,449.664
34.195793,-117.358383,540.9,449.726
34.195221,-117.358746,537.4,449.798
34.195079,-117.358834,533.9,449.815
34.194953,-117.358913,530.4,449.831
34.194307,-117.359327,526.9,449.913
34.194145,-117.35943,523.4,449.933
34.193088,-117.360098,522.1,450.066
34.192626,-117.360381,520.8,450.123
34.192335,-117.360563,519.5,450.16
34.192159,-117.360674,518.2,450.182
34.191526,-117.361068,516.9,450.261
34.190894,-117.361461,515.6,450.34
34.19065,-117.361618,514.3,450.371
34.190337,-117.361831,513.1,450.41
34.190045,-117.362005,511.8,450.447
34.189881,-117.36211,510.5,450.467
34.189706,-117.362223,509.2,450.489
34.189472,-117.362373,507.9,450.519
34.189325,-117.362477,506.6,450.538
34.189032,-117.362736,505.3,450.578
34.188594,-117.363316,504.0,450.65
34.188307,-117.363732,502.7,450.7
34.187523,-117.364928,501.4,450.841
34.187363,-117.36516,500.1,450.868
34.187248,-117.365318,498.8,450.888
34.187081,-117.365481,497.5,450.912
34.186919,-117.365594,496.2,450.932
34.186838,-117.365648,494.9,450.943
34.186757,-117.365701,493.6,450.953
34.186633,-117.36575,492.4,450.967
34.186502,-117.365798,491.1,450.983
34.186393,-117.365827,489.8,450.995
34.186234,-117.365878,488.5,451.013
34.186185,-117.365683,487.2,451.032
34.186129,-117.365393,485.9,451.059
34.186112,-117.365168,484.6,451.08
34.186111,-117.365019,483.3,451.094
34.186118,-117.364819,482.0,451.112
34.186152,-117.364647,480.7,451.129
34.186198,-117.364452,479.4,451.147
34.186247,-117.364323,478.1,451.16
34.1863,-117.364189,476.8,451.174
34.186385,-117.364021,475.5,451.192
34.186528,-117.363785,474.2,451.219
34.186714,-117.36354,472.9,451.25
34.186031,-117.362886,471.7,451.346
34.185553,-117.362429,470.4,451.414
34.185023,-117.361923,469.1,451.489
34.174782,-117.352136,467.8,452.941
34.174374,-117.35178,466.5,452.997
34.174209,-117.351613,465.2,453.021
34.171807,-117.349286,463.9,453.363
34.170642,-117.348162,462.6,453.529
34.169407,-117.346986,460.9,453.704
34.169154,-117.346742,459.2,453.74
34.16763,-117.345268,457.4,453.957
34.167199,-117.344851,455.7,454.018
34.165983,-117.343675,454.0,454.191
34.165607,-117.343312,452.3,454.245
34.165373,-117.343086,450.6,454.278
34.165227,-117.342945,448.8,454.299
34.164685,-117.342424,447.1,454.376
34.164526,-117.342271,445.4,454.399
34.164266,-117.34202,443.7,454.436
34.164141,-117.3419,441.9,454.453
34.163541,-117.341321,440.2,454.539
34.163332,-117.341118,438.5,454.569
34.162941,-117.340738,436.8,454.624
34.162672,-117.340476,435.1,454.663
34.162234,-117.340049,433.3,454.725
34.160984,-117.338832,431.6,454.904
34.160688,-117.338563,429.9,454.945
34.16001,-117.337924,428.2,455.041
34.159448,-117.337401,426.5,455.119
34.159183,-117.337147,424.7,455.157
34.15876,-117.336743,423.0,455.217
34.15841,-117.336409,421.3,455.267
34.157233,-117.335284,419.6,455.433
34.156849,-117.334913,417.8,455.488
34.155815,-117.333932,416.1,455.634
34.1555,-117.333625,414.4,455.679
34.154877,-117.333044,412.7,455.767
34.153878,-117.332049,411.0,455.911
34.15327,-117.331466,409.2,455.997
34.152781,-117.330996,407.5,456.067
34.149925,-117.328252,405.8,456.472
34.147797,-117.326216,404.1,456.774
34.147212,-117.325656,402.4,456.857
34.146651,-117.325119,400.6,456.937
34.145404,-117.323904,398.9,457.115
34.143863,-117.322473,397.2,457.331
34.14371,-117.323173,395.5,457.397
34.143601,-117.323675,393.7,457.445
34.14238,-117.323636,392.0,457.581
34.14154,-117.324017,390.3,457.681
34.140705,-117.324626,388.6,457.789
34.140687,-117.32452,386.9,457.799
34.140643,-117.324367,385.1,457.814
34.140574,-117.324223,383.4,457.829
34.140338,-117.323857,381.7,457.872
34.140574,-117.324223,381.8,457.915
34.140643,-117.324367,382.0,457.93
34.140687,-117.32452,382.1,457.945
34.140705,-117.324626,382.3,457.955
34.140707,-117.324868,382.4,457.977
34.140713,-117.325666,382.6,458.051
34.139844,-117.325666,382.7,458.147
34.139613,-117.325668,382.9,458.173
34.139516,-117.3257,383.0,458.184
34.139437,-117.325752,383.1,458.194
34.138595,-117.326527,383.3,458.312
34.138134,-117.326982,383.4,458.378
34.137678,-117.327507,383.6,458.448
34.137342,-117.327963,383.7,458.504
34.137259,-117.328119,383.9,458.521
34.137229,-117.328264,384.0,458.535
34.137233,-117.328865,384.2,458.591
34.137238,-117.33052,384.3,458.743
34.137037,-117.33051,384.4,458.765
34.136441,-117.330511,384.6,458.831
34.136428,-117.330774,384.7,458.856
34.136429,-117.331112,384.9,458.887
34.136282,-117.331112,385.0,458.903
34.136282,-117.331214,385.2,458.913
34.136267,-117.331238,385.3,458.915
34.13625,-117.331257,385.5,458.918
34.136243,-117.331295,385.6,458.922
34.136241,-117.331369,385.8,458.928
34.13624,-117.331497,385.9,458.94
34.136239,-117.331763,386.0,458.965
34.136237,-117.332106,386.2,458.996
34.136236,-117.332253,386.3,459.01
34.136232,-117.332695,386.5,459.05
34.13623,-117.332779,386.6,459.058
34.136228,-117.332889,386.8,459.068
34.136128,-117.332887,386.9,459.079
34.136119,-117.333606,387.1,459.146
34.136112,-117.334438,387.2,459.222
34.136105,-117.33525,387.3,459.297
34.136103,-117.335477,387.5,459.318
34.136098,-117.335731,387.6,459.341
34.136096,-117.335884,387.8,459.355
34.136089,-117.336274,387.9,459.391
34.136087,-117.336387,388.1,459.402
34.136087,-117.336436,388.2,459.406
34.136082,-117.338357,388.4,459.583
34.136081,-117.338487,388.5,459.595
34.136079,-117.338666,389.3,459.611
34.136065,-117.339351,390.1,459.674
34.136058,-117.339595,390.9,459.697
34.136057,-117.339728,391.7,459.709
34.136053,-117.339822,392.5,459.718
34.136049,-117.339969,393.3,459.731
34.136046,-117.340434,394.1,459.774
34.136041,-117.341141,394.9,459.839
34.136037,-117.341463,395.7,459.869
34.136017,-117.344274,396.5,460.127
34.136019,-117.344987,397.3,460.193
34.13603,-117.347653,398.1,460.438
34.136029,-117.348758,398.9,460.54
34.13603,-117.351888,399.7,460.828
34.136031,-117.35256,400.5,460.89
34.136031,-117.353259,401.3,460.954
34.136034,-117.35481,402.1,461.097
34.136034,-117.356343,402.9,461.238
34.136036,-117.356423,403.7,461.246
34.136051,-117.356987,404.5,461.298
34.136112,-117.357546,405.3,461.349
34.137038,-117.361942,406.1,461.767
34.137209,-117.363346,406.9,461.898
34.137431,-117.365168,407.8,462.067
34.137449,-117.365436,408.6,462.092
34.137449,-117.365619,409.4,462.109
34.137396,-117.365987,410.2,462.143
34.137292,-117.366305,411.0,462.175
34.137231,-117.366445,411.8,462.189
34.137189,-117.366542,412.6,462.199
34.137112,-117.366661,413.4,462.213
34.137024,-117.366768,414.2,462.227
34.136927,-117.366878,415.0,462.242
34.136812,-117.366984,415.8,462.258
34.136642,-117.367098,416.6,462.279
34.135392,-117.36784,417.4,462.434
34.135043,-117.368039,418.2,462.477
34.134727,-117.36822,419.0,462.516
34.13449,-117.368372,419.8,462.546
34.134402,-117.368453,420.6,462.558
34.134378,-117.368481,421.4,462.562
34.13432,-117.368546,422.2,462.571
34.134299,-117.368714,423.0,462.586
34.134223,-117.368861,423.8,462.602
34.13417,-117.368991,424.6,462.616
34.134145,-117.369079,425.4,462.624
34.134115,-117.369213,426.2,462.637
34.134104,-117.36931,426.4,462.646
34.134094,-117.369466,426.7,462.66
34.134092,-117.369533,426.9,462.667
34.134088,-117.369811,427.2,462.692
34.134086,-117.370227,427.4,462.73
34.134034,-117.370407,427.7,462.748
34.134035,-117.370646,427.9,462.77
34.134036,-117.371044,428.2,462.807
34.134036,-117.371375,428.4,462.837
34.13404,-117.372093,428.7,462.903
34.134043,-117.372629,428.9,462.953
34.134048,-117.372716,429.2,462.961
34.134056,-117.372807,429.4,462.969
34.134071,-117.372898,429.7,462.978
34.134092,-117.372993,429.9,462.987
34.134142,-117.373118,430.1,462.999
34.13421,-117.373287,430.4,463.017
34.134346,-117.373616,430.6,463.05
34.134434,-117.373839,430.9,463.073
34.134466,-117.373942,431.1,463.083
34.134499,-117.374052,431.4,463.094
34.134513,-117.374147,431.6,463.103
34.134525,-117.374239,431.9,463.112
34.134534,-117.374441,432.1,463.13
34.13453,-117.374879,432.4,463.17
34.134534,-117.37574,432.6,463.25
34.134523,-117.377486,432.9,463.41
34.134522,-117.378359,433.1,463.491
34.134519,-117.379124,433.4,463.561
34.134519,-117.379151,433.6,463.564
34.134517,-117.379237,433.9,463.572
34.134518,-117.379327,434.1,463.58
34.134518,-117.379354,434.3,463.582
34.134502,-117.381718,434.6,463.8
34.134487,-117.381855,434.8,463.813
34.134459,-117.381975,435.1,463.824
34.134414,-117.382111,435.3,463.838
34.134365,-117.382225,435.6,463.849
34.134311,-117.382311,435.8,463.859
34.134259,-117.382382,436.1,463.868
34.134127,-117.382494,436.3,463.886
34.134022,-117.382583,436.6,463.9
34.13394,-117.382678,436.8,463.913
34.133858,-117.382792,437.1,463.927
34.133786,-117.382945,437.3,463.943
34.133744,-117.383098,437.6,463.958
34.133731,-117.383171,437.8,463.965
34.133722,-117.383244,437.8,463.972
34.133719,-117.383365,437.8,463.983
34.133718,-117.383448,437.8,463.99
34.133717,-117.383581,437.8,464.003
34.133717,-117.383712,437.8,464.015
34.133717,-117.38376,437.8,464.019
34.133728,-117.383943,437.8,464.036
34.133751,-117.384076,437.9,464.048
34.133773,-117.384156,437.9,464.056
34.133799,-117.384241,437.9,464.065
34.133845,-117.384324,437.9,464.074
34.133896,-117.384409,437.9,464.083
34.13401,-117.384554,437.9,464.102
34.134156,-117.384744,437.9,464.126
34.134261,-117.384904,437.9,464.144
34.134187,-117.384954,437.9,464.154
34.13422,-117.385016,437.9,464.161
34.134275,-117.385139,437.9,464.174
34.134308,-117.38524,437.9,464.184
34.134341,-117.385373,437.9,464.196
34.134366,-117.385507,437.9,464.209
34.134384,-117.385715,437.9,464.228
34.134384,-117.385753,437.9,464.232
34.134398,-117.385759,438.0,464.233
34.134397,-117.386563,438.0,464.307
34.134405,-117.386715,438.0,464.321
34.134424,-117.386844,438.0,464.333
34.134444,-117.386956,438.0,464.344
34.134452,-117.387107,438.0,464.358
34.134452,-117.38715,438.0,464.362
34.134441,-117.387177,438.0,464.365
34.134439,-117.387271,438.0,464.373
34.134437,-117.387365,438.0,464.382
34.134447,-117.387395,438.0,464.385
34.134453,-117.387445,438.0,464.39
34.134452,-117.387752,438.0,464.418
34.134439,-117.387775,438.0,464.42
34.134439,-117.387814,438.0,464.424
34.13444,-117.387862,438.0,464.428
34.134449,-117.387902,438.1,464.432
34.134445,-117.388191,438.1,464.459
34.134453,-117.388232,438.1,464.463
34.134452,-117.388408,438.1,464.479
34.134448,-117.388562,438.1,464.493
34.134433,-117.388679,438.1,464.504
34.134416,-117.388683,438.1,464.506
34.134409,-117.388728,438.1,464.51
34.134394,-117.388827,438.0,464.519
34.134404,-117.38884,437.9,464.521
34.134399,-117.388879,437.8,464.525
34.134332,-117.389127,437.8,464.549
